"","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps"
"387",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"388",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"389",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"390",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"391",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"392",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"393",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"394",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"395",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"396",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"397",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"398",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"399",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"400",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"401",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"402",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"403",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"404",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"405",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"406",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"407",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"408",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"409",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"410",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"411",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"412",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"413",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"414",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"415",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"416",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"417",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"418",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"419",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"420",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"421",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"422",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"423",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"424",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"425",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"426",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"427",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"428",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"429",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"430",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"431",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"432",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"433",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"434",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"435",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"436",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"437",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"438",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"439",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"440",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"441",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"442",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"443",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"444",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"445",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"446",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"447",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"448",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"449",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"450",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"451",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"452",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"453",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"454",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"455",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"456",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"457",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"458",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"459",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"460",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"461",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"462",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"463",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"464",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"465",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"466",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"467",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"468",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"469",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"470",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"471",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"472",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"473",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"474",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"475",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"476",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"477",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"478",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"479",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"480",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"481",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"482",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"483",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"484",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"485",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"486",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"487",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"488",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"489",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"490",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"491",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"492",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"493",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"494",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"495",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"496",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"497",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"498",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"499",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"500",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"501",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"502",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"503",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"504",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"505",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"506",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"507",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"508",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"509",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"510",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"511",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"512",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"513",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"514",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"515",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"516",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"517",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"518",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"519",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"520",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"521",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"522",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"523",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"524",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"525",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"526",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"527",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"528",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"529",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"530",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"531",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"532",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"533",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"534",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"535",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"536",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"537",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"538",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"539",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"540",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"541",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"542",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"543",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"544",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"545",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"546",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"547",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"548",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"549",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"550",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"551",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"552",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"553",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"554",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"555",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"556",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"557",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"558",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"559",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"560",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"561",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"562",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"563",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"564",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"565",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"566",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"567",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"568",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"569",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"570",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"571",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"572",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"573",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"574",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"575",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"576",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"577",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"578",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"579",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"580",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"581",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"582",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"583",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"584",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"585",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"586",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"587",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"588",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"589",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"590",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"591",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"592",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"593",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"594",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"595",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"596",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"597",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"598",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"599",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"600",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"601",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"602",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"603",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"604",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"605",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"606",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"607",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"608",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"609",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"610",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"611",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"612",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"613",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"614",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"615",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"616",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"617",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"618",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"619",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"620",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"621",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"622",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"623",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"624",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"625",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"626",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"627",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"628",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"629",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"630",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"631",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"632",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"633",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"634",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"635",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"636",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"637",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"638",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"639",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"640",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"641",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"642",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"643",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"644",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"645",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"646",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"647",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"648",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"649",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"650",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"651",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"652",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"653",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"654",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"655",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"656",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"657",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"658",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"659",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"660",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"661",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"662",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"663",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"664",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"665",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"666",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"667",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"668",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"669",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"670",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"671",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"672",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"673",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"674",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"675",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"676",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"677",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"678",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"679",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"680",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"681",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"682",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"683",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"684",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"685",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"686",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"687",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"688",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"689",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"690",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"691",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"692",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"693",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"694",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"695",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"696",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"697",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"698",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"699",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"700",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"701",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"702",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"703",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"704",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"705",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"706",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"707",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"708",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"709",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"710",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"711",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"712",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"713",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"714",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"715",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"716",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"717",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"718",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"719",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"720",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"721",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"722",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"723",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"724",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"725",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"726",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"727",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"728",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"729",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"730",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"731",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"732",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"733",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"734",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"735",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"736",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"737",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"738",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"739",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"740",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"741",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"742",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"743",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"744",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"745",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"746",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"747",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"748",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"749",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"750",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"751",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"752",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"753",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"754",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"755",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"756",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"757",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"758",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"759",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"760",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"761",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"762",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"763",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"764",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"765",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"766",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"767",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"768",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"769",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"770",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"771",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"772",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"773",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"774",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"775",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"776",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"777",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"778",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"779",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"780",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"781",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"782",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
"783",0.51,0.39,2,1,4,0,1,0.5,0.05,322,322,130
