"","X1","idx"
"y1.IP.50",20,27
"y0.IP.50",13,27
"y1.PC.50",10,27
"y0.PC.50",9,27
"eff.prob.50",0.875198076138673,27
"fut.prob.50",0.494759977586214,27
"eff.mix.prob.50",0.422547886546417,27
"box.skpt.50",0.469889705956595,27
"box.enth.50",0.769936151271444,27
"box.ni.50",NA,27
"y1.IP.52",20,27
"y0.IP.52",13,27
"y1.PC.52",10,27
"y0.PC.52",9,27
"eff.prob.52",0.875198076138673,27
"fut.prob.52",0.494759977586214,27
"eff.mix.prob.52",0.422547886546417,27
"box.skpt.52",0.469889705956595,27
"box.enth.52",0.769936151271444,27
"box.ni.52",NA,27
"y1.IP.54",21,27
"y0.IP.54",13,27
"y1.PC.54",10,27
"y0.PC.54",10,27
"eff.prob.54",0.90937234201009,27
"fut.prob.54",0.454730118267318,27
"eff.mix.prob.54",0.392375497257989,27
"box.skpt.54",0.396181250587763,27
"box.enth.54",0.810166003656015,27
"box.ni.54",NA,27
"y1.IP.56",21,27
"y0.IP.56",14,27
"y1.PC.56",10,27
"y0.PC.56",11,27
"eff.prob.56",0.918800217879649,27
"fut.prob.56",0.457375334614647,27
"eff.mix.prob.56",0.353656195096785,27
"box.skpt.56",0.430205846606967,27
"box.enth.56",0.861791739870954,27
"box.ni.56",NA,27
"y1.IP.58",21,27
"y0.IP.58",14,27
"y1.PC.58",11,27
"y0.PC.58",12,27
"eff.prob.58",0.917770698198642,27
"fut.prob.58",0.46079344197324,27
"eff.mix.prob.58",0.357945759613052,27
"box.skpt.58",0.434758964441339,27
"box.enth.58",0.85607232051593,27
"box.ni.58",NA,27
"y1.IP.60",21,27
"y0.IP.60",15,27
"y1.PC.60",11,27
"y0.PC.60",13,27
"eff.prob.60",0.925234381487913,27
"fut.prob.60",0.465005971311497,27
"eff.mix.prob.60",0.323271839923996,27
"box.skpt.60",0.469131300223958,27
"box.enth.60",0.902304213434672,27
"box.ni.60",NA,27
"y1.IP.62",21,27
"y0.IP.62",15,27
"y1.PC.62",11,27
"y0.PC.62",15,27
"eff.prob.62",0.944220885544913,27
"fut.prob.62",0.425502162910808,27
"eff.mix.prob.62",0.314770747642007,27
"box.skpt.62",0.379153630691362,27
"box.enth.62",0.913639003143991,27
"box.ni.62",NA,27
"y1.IP.64",21,27
"y0.IP.64",15,27
"y1.PC.64",11,27
"y0.PC.64",17,27
"eff.prob.64",0.953073918709373,27
"fut.prob.64",0.388929661060896,27
"eff.mix.prob.64",0.342706550194862,27
"box.skpt.64",0.295172254853324,27
"box.enth.64",0.87639126640685,27
"box.ni.64",NA,27
"y1.IP.66",22,27
"y0.IP.66",16,27
"y1.PC.66",11,27
"y0.PC.66",17,27
"eff.prob.66",0.954443728345178,27
"fut.prob.66",0.393258750560276,27
"eff.mix.prob.66",0.330618320394549,27
"box.skpt.66",0.298646274671214,27
"box.enth.66",0.892508906140602,27
"box.ni.66",NA,27
"y1.IP.68",22,27
"y0.IP.68",17,27
"y1.PC.68",11,27
"y0.PC.68",18,27
"eff.prob.68",0.954201510488801,27
"fut.prob.68",0.398602891551395,27
"eff.mix.prob.68",0.327208955931964,27
"box.skpt.68",0.320887109386632,27
"box.enth.68",0.897054725424048,27
"box.ni.68",NA,27
"y1.IP.70",22,27
"y0.IP.70",18,27
"y1.PC.70",12,27
"y0.PC.70",18,27
"eff.prob.70",0.947895853969253,27
"fut.prob.70",0.447364602543066,27
"eff.mix.prob.70",0.275437192205377,27
"box.skpt.70",0.432999271468144,27
"box.enth.70",0.966083743726164,27
"box.ni.70",NA,27
"y1.IP.72",23,27
"y0.IP.72",18,27
"y1.PC.72",12,27
"y0.PC.72",19,27
"eff.prob.72",0.95523859249268,27
"fut.prob.72",0.409570150037658,27
"eff.mix.prob.72",0.309543734250289,27
"box.skpt.72",0.34398571348497,27
"box.enth.72",0.920608354332948,27
"box.ni.72",NA,27
"y1.IP.74",24,27
"y0.IP.74",18,27
"y1.PC.74",13,27
"y0.PC.74",19,27
"eff.prob.74",0.955326692221507,27
"fut.prob.74",0.415078194226177,27
"eff.mix.prob.74",0.303475441102444,27
