"","X1","idx"
"y1.IP.50",20,11
"y0.IP.50",13,11
"y1.PC.50",10,11
"y0.PC.50",9,11
"eff.prob.50",0.850874103232852,11
"fut.prob.50",0.494759977586214,11
"eff.mix.prob.50",0.5,11
"box.skpt.50",NA,11
"box.enth.50",NA,11
"box.ni.50",NA,11
"y1.IP.52",20,11
"y0.IP.52",13,11
"y1.PC.52",10,11
"y0.PC.52",9,11
"eff.prob.52",0.850874103232852,11
"fut.prob.52",0.494759977586214,11
"eff.mix.prob.52",0.5,11
"box.skpt.52",NA,11
"box.enth.52",NA,11
"box.ni.52",NA,11
"y1.IP.54",21,11
"y0.IP.54",13,11
"y1.PC.54",10,11
"y0.PC.54",10,11
"eff.prob.54",0.881105095251757,11
"fut.prob.54",0.454730118267318,11
"eff.mix.prob.54",0.5,11
"box.skpt.54",NA,11
"box.enth.54",NA,11
"box.ni.54",NA,11
"y1.IP.56",21,11
"y0.IP.56",14,11
"y1.PC.56",10,11
"y0.PC.56",11,11
"eff.prob.56",0.881254691241501,11
"fut.prob.56",0.457375334614647,11
"eff.mix.prob.56",0.5,11
"box.skpt.56",NA,11
"box.enth.56",NA,11
"box.ni.56",NA,11
"y1.IP.58",21,11
"y0.IP.58",14,11
"y1.PC.58",11,11
"y0.PC.58",12,11
"eff.prob.58",0.881326305292734,11
"fut.prob.58",0.46079344197324,11
"eff.mix.prob.58",0.5,11
"box.skpt.58",NA,11
"box.enth.58",NA,11
"box.ni.58",NA,11
"y1.IP.60",21,11
"y0.IP.60",15,11
"y1.PC.60",11,11
"y0.PC.60",13,11
"eff.prob.60",0.880537276640579,11
"fut.prob.60",0.465005971311497,11
"eff.mix.prob.60",0.5,11
"box.skpt.60",NA,11
"box.enth.60",NA,11
"box.ni.60",NA,11
"y1.IP.62",21,11
"y0.IP.62",15,11
"y1.PC.62",11,11
"y0.PC.62",15,11
"eff.prob.62",0.906004973531796,11
"fut.prob.62",0.425502162910808,11
"eff.mix.prob.62",0.5,11
"box.skpt.62",NA,11
"box.enth.62",NA,11
"box.ni.62",NA,11
"y1.IP.64",21,11
"y0.IP.64",15,11
"y1.PC.64",11,11
"y0.PC.64",17,11
"eff.prob.64",0.926177085048504,11
"fut.prob.64",0.388929661060896,11
"eff.mix.prob.64",0.5,11
"box.skpt.64",NA,11
"box.enth.64",NA,11
"box.ni.64",NA,11
"y1.IP.66",22,11
"y0.IP.66",16,11
"y1.PC.66",11,11
"y0.PC.66",17,11
"eff.prob.66",0.925582523379874,11
"fut.prob.66",0.393258750560276,11
"eff.mix.prob.66",0.5,11
"box.skpt.66",NA,11
"box.enth.66",NA,11
"box.ni.66",NA,11
"y1.IP.68",22,11
"y0.IP.68",17,11
"y1.PC.68",11,11
"y0.PC.68",18,11
"eff.prob.68",0.924505272875777,11
"fut.prob.68",0.398602891551395,11
"eff.mix.prob.68",0.5,11
"box.skpt.68",NA,11
"box.enth.68",NA,11
"box.ni.68",NA,11
"y1.IP.70",22,11
"y0.IP.70",18,11
"y1.PC.70",12,11
"y0.PC.70",18,11
"eff.prob.70",0.900776961316288,11
"fut.prob.70",0.447364602543066,11
"eff.mix.prob.70",0.5,11
"box.skpt.70",NA,11
"box.enth.70",NA,11
"box.ni.70",NA,11
"y1.IP.72",23,11
"y0.IP.72",18,11
"y1.PC.72",12,11
"y0.PC.72",19,11
"eff.prob.72",0.922119547792364,11
"fut.prob.72",0.409570150037658,11
"eff.mix.prob.72",0.5,11
"box.skpt.72",NA,11
"box.enth.72",NA,11
"box.ni.72",NA,11
"y1.IP.74",24,11
"y0.IP.74",18,11
"y1.PC.74",13,11
"y0.PC.74",19,11
"eff.prob.74",0.920857570084662,11
"fut.prob.74",0.415078194226177,11
"eff.mix.prob.74",0.5,11
"box.skpt.74",NA,11
"box.enth.74",NA,11
"box.ni.74",NA,11
"y1.IP.76",24,11
"y0.IP.76",19,11
"y1.PC.76",13,11
"y0.PC.76",20,11
"eff.prob.76",0.919749135736151,11
"fut.prob.76",0.420437016218892,11
"eff.mix.prob.76",0.5,11
"box.skpt.76",NA,11
"box.enth.76",NA,11
"box.ni.76",NA,11
"y1.IP.78",25,11
"y0.IP.78",20,11
"y1.PC.78",13,11
"y0.PC.78",22,11
"eff.prob.78",0.936747663067722,11
"fut.prob.78",0.388776526270409,11
"eff.mix.prob.78",0.5,11
"box.skpt.78",NA,11
"box.enth.78",NA,11
"box.ni.78",NA,11
"y1.IP.80",25,11
"y0.IP.80",20,11
"y1.PC.80",13,11
"y0.PC.80",22,11
"eff.prob.80",0.936747663067722,11
"fut.prob.80",0.388776526270409,11
"eff.mix.prob.80",0.5,11
"box.skpt.80",NA,11
"box.enth.80",NA,11
"box.ni.80",NA,11
"y1.IP.82",25,11
"y0.IP.82",21,11
"y1.PC.82",14,11
"y0.PC.82",22,11
"eff.prob.82",0.916347476039949,11
"fut.prob.82",0.43647923279427,11
"eff.mix.prob.82",0.5,11
"box.skpt.82",NA,11
"box.enth.82",NA,11
"box.ni.82",NA,11
"y1.IP.84",26,11
"y0.IP.84",22,11
"y1.PC.84",16,11
"y0.PC.84",22,11
"eff.prob.84",0.890400605770152,11
"fut.prob.84",0.489860861209323,11
"eff.mix.prob.84",0.5,11
"box.skpt.84",NA,11
"box.enth.84",NA,11
"box.ni.84",NA,11
"y1.IP.86",26,11
"y0.IP.86",22,11
"y1.PC.86",16,11
"y0.PC.86",22,11
"eff.prob.86",0.890400605770152,11
"fut.prob.86",0.489860861209323,11
"eff.mix.prob.86",0.5,11
"box.skpt.86",NA,11
"box.enth.86",NA,11
"box.ni.86",NA,11
"y1.IP.88",27,11
"y0.IP.88",23,11
"y1.PC.88",16,11
"y0.PC.88",22,11
"eff.prob.88",0.890283280266217,11
"fut.prob.88",0.493092988054606,11
"eff.mix.prob.88",0.5,11
"box.skpt.88",NA,11
"box.enth.88",NA,11
"box.ni.88",NA,11
"y1.IP.90",27,11
"y0.IP.90",25,11
"y1.PC.90",16,11
"y0.PC.90",22,11
"eff.prob.90",0.864028158148405,11
"fut.prob.90",0.537185109326575,11
"eff.mix.prob.90",0.5,11
