"","X1","idx"
"y1.IP.50",20,30
"y0.IP.50",13,30
"y1.PC.50",10,30
"y0.PC.50",9,30
"eff.prob.50",0.930099386963381,30
"fut.prob.50",0.494759977586214,30
"eff.mix.prob.50",0.229004859134871,30
"box.skpt.50",0.469889705956595,30
"box.enth.50",0.769936151271444,30
"box.ni.50",NA,30
"y1.IP.52",20,30
"y0.IP.52",13,30
"y1.PC.52",10,30
"y0.PC.52",9,30
"eff.prob.52",0.930099386963381,30
"fut.prob.52",0.494759977586214,30
"eff.mix.prob.52",0.229004859134871,30
"box.skpt.52",0.469889705956595,30
"box.enth.52",0.769936151271444,30
"box.ni.52",NA,30
"y1.IP.54",21,30
"y0.IP.54",13,30
"y1.PC.54",10,30
"y0.PC.54",10,30
"eff.prob.54",0.952443847946957,30
"fut.prob.54",0.454730118267318,30
"eff.mix.prob.54",0.200058255069675,30
"box.skpt.54",0.396181250587763,30
"box.enth.54",0.810166003656015,30
"box.ni.54",NA,30
"y1.IP.56",21,30
"y0.IP.56",14,30
"y1.PC.56",10,30
"y0.PC.56",11,30
"eff.prob.56",0.959279023666677,30
"fut.prob.56",0.457375334614647,30
"eff.mix.prob.56",0.165770093179433,30
"box.skpt.56",0.430205846606967,30
"box.enth.56",0.861791739870954,30
"box.ni.56",NA,30
"y1.IP.58",21,30
"y0.IP.58",14,30
"y1.PC.58",11,30
"y0.PC.58",12,30
"eff.prob.58",0.958520355414965,30
"fut.prob.58",0.46079344197324,30
"eff.mix.prob.58",0.169391984051063,30
"box.skpt.58",0.434758964441339,30
"box.enth.58",0.85607232051593,30
"box.ni.58",NA,30
"y1.IP.60",21,30
"y0.IP.60",15,30
"y1.PC.60",11,30
"y0.PC.60",13,30
"eff.prob.60",0.963564352181801,30
"fut.prob.60",0.465005971311497,30
"eff.mix.prob.60",0.141577498997053,30
"box.skpt.60",0.469131300223958,30
"box.enth.60",0.902304213434672,30
"box.ni.60",NA,30
"y1.IP.62",21,30
"y0.IP.62",15,30
"y1.PC.62",11,30
"y0.PC.62",15,30
"eff.prob.62",0.97351391791612,30
