"","X1","idx"
"y1.IP.50",20,12
"y0.IP.50",13,12
"y1.PC.50",10,12
"y0.PC.50",9,12
"eff.prob.50",0.86674378901908,12
"fut.prob.50",0.494759977586214,12
"eff.mix.prob.50",0.45,12
"box.skpt.50",NA,12
"box.enth.50",NA,12
"box.ni.50",NA,12
"y1.IP.52",20,12
"y0.IP.52",13,12
"y1.PC.52",10,12
"y0.PC.52",9,12
"eff.prob.52",0.86674378901908,12
"fut.prob.52",0.494759977586214,12
"eff.mix.prob.52",0.45,12
"box.skpt.52",NA,12
"box.enth.52",NA,12
"box.ni.52",NA,12
"y1.IP.54",21,12
"y0.IP.54",13,12
"y1.PC.54",10,12
"y0.PC.54",10,12
"eff.prob.54",0.894661054602784,12
"fut.prob.54",0.454730118267318,12
"eff.mix.prob.54",0.45,12
"box.skpt.54",NA,12
"box.enth.54",NA,12
"box.ni.54",NA,12
"y1.IP.56",21,12
"y0.IP.56",14,12
"y1.PC.56",10,12
"y0.PC.56",11,12
"eff.prob.56",0.894768599129511,12
"fut.prob.56",0.457375334614647,12
"eff.mix.prob.56",0.45,12
"box.skpt.56",NA,12
"box.enth.56",NA,12
"box.ni.56",NA,12
"y1.IP.58",21,12
"y0.IP.58",14,12
"y1.PC.58",11,12
"y0.PC.58",12,12
"eff.prob.58",0.894803821563242,12
"fut.prob.58",0.46079344197324,12
"eff.mix.prob.58",0.45,12
"box.skpt.58",NA,12
"box.enth.58",NA,12
"box.ni.58",NA,12
"y1.IP.60",21,12
"y0.IP.60",15,12
"y1.PC.60",11,12
"y0.PC.60",13,12
"eff.prob.60",0.894048231151296,12
"fut.prob.60",0.465005971311497,12
"eff.mix.prob.60",0.45,12
"box.skpt.60",NA,12
"box.enth.60",NA,12
"box.ni.60",NA,12
"y1.IP.62",21,12
"y0.IP.62",15,12
"y1.PC.62",11,12
"y0.PC.62",15,12
"eff.prob.62",0.917295024373064,12
"fut.prob.62",0.425502162910808,12
"eff.mix.prob.62",0.45,12
"box.skpt.62",NA,12
"box.enth.62",NA,12
"box.ni.62",NA,12
"y1.IP.64",21,12
"y0.IP.64",15,12
"y1.PC.64",11,12
"y0.PC.64",17,12
"eff.prob.64",0.935493828612588,12
"fut.prob.64",0.388929661060896,12
"eff.mix.prob.64",0.45,12
"box.skpt.64",NA,12
"box.enth.64",NA,12
"box.ni.64",NA,12
"y1.IP.66",22,12
"y0.IP.66",16,12
"y1.PC.66",11,12
"y0.PC.66",17,12
"eff.prob.66",0.934943351479477,12
"fut.prob.66",0.393258750560276,12
"eff.mix.prob.66",0.45,12
"box.skpt.66",NA,12
"box.enth.66",NA,12
"box.ni.66",NA,12
"y1.IP.68",22,12
"y0.IP.68",17,12
"y1.PC.68",11,12
"y0.PC.68",18,12
"eff.prob.68",0.933957423907614,12
"fut.prob.68",0.398602891551395,12
"eff.mix.prob.68",0.45,12
"box.skpt.68",NA,12
"box.enth.68",NA,12
"box.ni.68",NA,12
"y1.IP.70",22,12
"y0.IP.70",18,12
"y1.PC.70",12,12
"y0.PC.70",18,12
"eff.prob.70",0.91244671831543,12
"fut.prob.70",0.447364602543066,12
"eff.mix.prob.70",0.45,12
"box.skpt.70",NA,12
"box.enth.70",NA,12
"box.ni.70",NA,12
"y1.IP.72",23,12
"y0.IP.72",18,12
"y1.PC.72",12,12
"y0.PC.72",19,12
"eff.prob.72",0.931776578729035,12
"fut.prob.72",0.409570150037658,12
"eff.mix.prob.72",0.45,12
"box.skpt.72",NA,12
"box.enth.72",NA,12
"box.ni.72",NA,12
"y1.IP.74",24,12
"y0.IP.74",18,12
"y1.PC.74",13,12
"y0.PC.74",19,12
"eff.prob.74",0.930623499901715,12
"fut.prob.74",0.415078194226177,12
"eff.mix.prob.74",0.45,12
"box.skpt.74",NA,12
"box.enth.74",NA,12
"box.ni.74",NA,12
"y1.IP.76",24,12
"y0.IP.76",19,12
"y1.PC.76",13,12
"y0.PC.76",20,12
"eff.prob.76",0.929604308798783,12
"fut.prob.76",0.420437016218892,12
"eff.mix.prob.76",0.45,12
"box.skpt.76",NA,12
"box.enth.76",NA,12
"box.ni.76",NA,12
"y1.IP.78",25,12
"y0.IP.78",20,12
"y1.PC.78",13,12
"y0.PC.78",22,12
"eff.prob.78",0.944850843511156,12
"fut.prob.78",0.388776526270409,12
"eff.mix.prob.78",0.45,12
"box.skpt.78",NA,12
"box.enth.78",NA,12
"box.ni.78",NA,12
"y1.IP.80",25,12
"y0.IP.80",20,12
"y1.PC.80",13,12
"y0.PC.80",22,12
