"","X1","idx"
"y1.IP.50",20,43
"y0.IP.50",13,43
"y1.PC.50",10,43
"y0.PC.50",9,43
"eff.prob.50",0.943319183852716,43
"fut.prob.50",0.494759977586214,43
"eff.mix.prob.50",0.178030501375184,43
"box.skpt.50",0.469889705956595,43
"box.enth.50",0.769936151271444,43
"box.ni.50",NA,43
"y1.IP.52",20,43
"y0.IP.52",13,43
"y1.PC.52",10,43
"y0.PC.52",9,43
"eff.prob.52",0.943319183852716,43
"fut.prob.52",0.494759977586214,43
"eff.mix.prob.52",0.178030501375184,43
"box.skpt.52",0.469889705956595,43
"box.enth.52",0.769936151271444,43
"box.ni.52",NA,43
"y1.IP.54",21,43
"y0.IP.54",13,43
"y1.PC.54",10,43
"y0.PC.54",10,43
"eff.prob.54",0.958856742510055,43
"fut.prob.54",0.454730118267318,43
"eff.mix.prob.54",0.167939210736689,43
"box.skpt.54",0.396181250587763,43
"box.enth.54",0.810166003656015,43
"box.ni.54",NA,43
"y1.IP.56",21,43
"y0.IP.56",14,43
"y1.PC.56",10,43
"y0.PC.56",11,43
"eff.prob.56",0.960682724182665,43
"fut.prob.56",0.457375334614647,43
"eff.mix.prob.56",0.158584971805363,43
"box.skpt.56",0.430205846606967,43
"box.enth.56",0.861791739870954,43
"box.ni.56",NA,43
"y1.IP.58",21,43
"y0.IP.58",14,43
"y1.PC.58",11,43
"y0.PC.58",12,43
"eff.prob.58",0.960470017262212,43
"fut.prob.58",0.46079344197324,43
"eff.mix.prob.58",0.159432570170417,43
"box.skpt.58",0.434758964441339,43
"box.enth.58",0.85607232051593,43
"box.ni.58",NA,43
"y1.IP.60",21,43
"y0.IP.60",15,43
"y1.PC.60",11,43
"y0.PC.60",13,43
"eff.prob.60",0.961182216948603,43
"fut.prob.60",0.465005971311497,43
"eff.mix.prob.60",0.153836282775273,43
"box.skpt.60",0.469131300223958,43
"box.enth.60",0.902304213434672,43
"box.ni.60",NA,43
"y1.IP.62",21,43
"y0.IP.62",15,43
"y1.PC.62",11,43
"y0.PC.62",15,43
"eff.prob.62",0.97091606911212,43
"fut.prob.62",0.425502162910808,43
"eff.mix.prob.62",0.152881034781532,43
"box.skpt.62",0.379153630691362,43
"box.enth.62",0.913639003143991,43
"box.ni.62",NA,43
"y1.IP.64",21,43
"y0.IP.64",15,43
"y1.PC.64",11,43
"y0.PC.64",17,43
