"","X1","idx"
"y1.IP.50",20,14
"y0.IP.50",13,14
"y1.PC.50",10,14
"y0.PC.50",9,14
"eff.prob.50",0.896706534796448,14
"fut.prob.50",0.494759977586214,14
"eff.mix.prob.50",0.35,14
"box.skpt.50",NA,14
"box.enth.50",NA,14
"box.ni.50",NA,14
"y1.IP.52",20,14
"y0.IP.52",13,14
"y1.PC.52",10,14
"y0.PC.52",9,14
"eff.prob.52",0.896706534796448,14
"fut.prob.52",0.494759977586214,14
"eff.mix.prob.52",0.35,14
"box.skpt.52",NA,14
"box.enth.52",NA,14
"box.ni.52",NA,14
"y1.IP.54",21,14
"y0.IP.54",13,14
"y1.PC.54",10,14
"y0.PC.54",10,14
"eff.prob.54",0.919617138797069,14
"fut.prob.54",0.454730118267318,14
"eff.mix.prob.54",0.35,14
"box.skpt.54",NA,14
"box.enth.54",NA,14
"box.ni.54",NA,14
"y1.IP.56",21,14
"y0.IP.56",14,14
"y1.PC.56",10,14
"y0.PC.56",11,14
"eff.prob.56",0.919664241481999,14
"fut.prob.56",0.457375334614647,14
"eff.mix.prob.56",0.35,14
"box.skpt.56",NA,14
"box.enth.56",NA,14
"box.ni.56",NA,14
"y1.IP.58",21,14
"y0.IP.58",14,14
"y1.PC.58",11,14
"y0.PC.58",12,14
"eff.prob.58",0.91964969643842,14
"fut.prob.58",0.46079344197324,14
"eff.mix.prob.58",0.35,14
"box.skpt.58",NA,14
"box.enth.58",NA,14
"box.ni.58",NA,14
"y1.IP.60",21,14
"y0.IP.60",15,14
"y1.PC.60",11,14
"y0.PC.60",13,14
"eff.prob.60",0.918993857157508,14
"fut.prob.60",0.465005971311497,14
"eff.mix.prob.60",0.35,14
"box.skpt.60",NA,14
"box.enth.60",NA,14
"box.ni.60",NA,14
"y1.IP.62",21,14
"y0.IP.62",15,14
"y1.PC.62",11,14
"y0.PC.62",15,14
"eff.prob.62",0.937664185323921,14
"fut.prob.62",0.425502162910808,14
"eff.mix.prob.62",0.35,14
"box.skpt.62",NA,14
"box.enth.62",NA,14
"box.ni.62",NA,14
"y1.IP.64",21,14
"y0.IP.64",15,14
"y1.PC.64",11,14
"y0.PC.64",17,14
"eff.prob.64",0.951971074891059,14
"fut.prob.64",0.388929661060896,14
"eff.mix.prob.64",0.35,14
"box.skpt.64",NA,14
"box.enth.64",NA,14
"box.ni.64",NA,14
"y1.IP.66",22,14
"y0.IP.66",16,14
"y1.PC.66",11,14
"y0.PC.66",17,14
"eff.prob.66",0.951519685924355,14
"fut.prob.66",0.393258750560276,14
"eff.mix.prob.66",0.35,14
"box.skpt.66",NA,14
"box.enth.66",NA,14
"box.ni.66",NA,14
"y1.IP.68",22,14
"y0.IP.68",17,14
"y1.PC.68",11,14
"y0.PC.68",18,14
"eff.prob.68",0.950726918941812,14
"fut.prob.68",0.398602891551395,14
"eff.mix.prob.68",0.35,14
"box.skpt.68",NA,14
"box.enth.68",NA,14
"box.ni.68",NA,14
"y1.IP.70",22,14
"y0.IP.70",18,14
"y1.PC.70",12,14
"y0.PC.70",18,14
"eff.prob.70",0.933669570849206,14
"fut.prob.70",0.447364602543066,14
"eff.mix.prob.70",0.35,14
"box.skpt.70",NA,14
"box.enth.70",NA,14
"box.ni.70",NA,14
"y1.IP.72",23,14
"y0.IP.72",18,14
"y1.PC.72",12,14
"y0.PC.72",19,14
"eff.prob.72",0.948974367774326,14
"fut.prob.72",0.409570150037658,14
"eff.mix.prob.72",0.35,14
"box.skpt.72",NA,14
"box.enth.72",NA,14
"box.ni.72",NA,14
"y1.IP.74",24,14
"y0.IP.74",18,14
"y1.PC.74",13,14
"y0.PC.74",19,14
