"","X1","idx"
"y1.IP.50",20,8
"y0.IP.50",13,8
"y1.PC.50",10,8
"y0.PC.50",9,8
"eff.prob.50",0.799263857609097,8
"fut.prob.50",0.494759977586214,8
"eff.mix.prob.50",0.65,8
"box.skpt.50",NA,8
"box.enth.50",NA,8
"box.ni.50",NA,8
"y1.IP.52",20,8
"y0.IP.52",13,8
"y1.PC.52",10,8
"y0.PC.52",9,8
"eff.prob.52",0.799263857609097,8
"fut.prob.52",0.494759977586214,8
"eff.mix.prob.52",0.65,8
"box.skpt.52",NA,8
"box.enth.52",NA,8
"box.ni.52",NA,8
"y1.IP.54",21,8
"y0.IP.54",13,8
"y1.PC.54",10,8
"y0.PC.54",10,8
"eff.prob.54",0.835310184757071,8
"fut.prob.54",0.454730118267318,8
"eff.mix.prob.54",0.65,8
"box.skpt.54",NA,8
"box.enth.54",NA,8
"box.ni.54",NA,8
"y1.IP.56",21,8
"y0.IP.56",14,8
"y1.PC.56",10,8
"y0.PC.56",11,8
"eff.prob.56",0.835649768231746,8
"fut.prob.56",0.457375334614647,8
"eff.mix.prob.56",0.65,8
"box.skpt.56",NA,8
"box.enth.56",NA,8
"box.ni.56",NA,8
"y1.IP.58",21,8
"y0.IP.58",14,8
"y1.PC.58",11,8
"y0.PC.58",12,8
"eff.prob.58",0.835892822266004,8
"fut.prob.58",0.46079344197324,8
"eff.mix.prob.58",0.65,8
"box.skpt.58",NA,8
"box.enth.58",NA,8
"box.ni.58",NA,8
"y1.IP.60",21,8
"y0.IP.60",15,8
"y1.PC.60",11,8
"y0.PC.60",13,8
"eff.prob.60",0.835097833084484,8
"fut.prob.60",0.465005971311497,8
"eff.mix.prob.60",0.65,8
"box.skpt.60",NA,8
"box.enth.60",NA,8
"box.ni.60",NA,8
"y1.IP.62",21,8
"y0.IP.62",15,8
"y1.PC.62",11,8
"y0.PC.62",15,8
"eff.prob.62",0.866636124997835,8
"fut.prob.62",0.425502162910808,8
"eff.mix.prob.62",0.65,8
"box.skpt.62",NA,8
"box.enth.62",NA,8
"box.ni.62",NA,8
"y1.IP.64",21,8
"y0.IP.64",15,8
"y1.PC.64",11,8
"y0.PC.64",17,8
"eff.prob.64",0.892615755845349,8
"fut.prob.64",0.388929661060896,8
"eff.mix.prob.64",0.65,8
"box.skpt.64",NA,8
"box.enth.64",NA,8
"box.ni.64",NA,8
"y1.IP.66",22,8
"y0.IP.66",16,8
"y1.PC.66",11,8
"y0.PC.66",17,8
"eff.prob.66",0.891933697039457,8
"fut.prob.66",0.393258750560276,8
"eff.mix.prob.66",0.65,8
"box.skpt.66",NA,8
"box.enth.66",NA,8
"box.ni.66",NA,8
"y1.IP.68",22,8
"y0.IP.68",17,8
"y1.PC.68",11,8
"y0.PC.68",18,8
"eff.prob.68",0.890633562205958,8
"fut.prob.68",0.398602891551395,8
"eff.mix.prob.68",0.65,8
"box.skpt.68",NA,8
"box.enth.68",NA,8
"box.ni.68",NA,8
"y1.IP.70",22,8
"y0.IP.70",18,8
"y1.PC.70",12,8
"y0.PC.70",18,8
"eff.prob.70",0.860596397966416,8
"fut.prob.70",0.447364602543066,8
"eff.mix.prob.70",0.65,8
"box.skpt.70",NA,8
"box.enth.70",NA,8
"box.ni.70",NA,8
"y1.IP.72",23,8
"y0.IP.72",18,8
"y1.PC.72",12,8
"y0.PC.72",19,8
"eff.prob.72",0.887728068364317,8
"fut.prob.72",0.409570150037658,8
"eff.mix.prob.72",0.65,8
"box.skpt.72",NA,8
"box.enth.72",NA,8
"box.ni.72",NA,8
"y1.IP.74",24,8
"y0.IP.74",18,8
"y1.PC.74",13,8
