"","X1","idx"
"y1.IP.50",20,3
"y0.IP.50",13,3
"y1.PC.50",10,3
"y0.PC.50",9,3
"eff.prob.50",0.69709141298739,3
"fut.prob.50",0.494759977586214,3
"eff.mix.prob.50",0.9,3
"box.skpt.50",NA,3
"box.enth.50",NA,3
"box.ni.50",NA,3
"y1.IP.52",20,3
"y0.IP.52",13,3
"y1.PC.52",10,3
"y0.PC.52",9,3
"eff.prob.52",0.69709141298739,3
"fut.prob.52",0.494759977586214,3
"eff.mix.prob.52",0.9,3
"box.skpt.52",NA,3
"box.enth.52",NA,3
"box.ni.52",NA,3
"y1.IP.54",21,3
"y0.IP.54",13,3
"y1.PC.54",10,3
"y0.PC.54",10,3
"eff.prob.54",0.736140593174953,3
"fut.prob.54",0.454730118267318,3
"eff.mix.prob.54",0.9,3
"box.skpt.54",NA,3
"box.enth.54",NA,3
"box.ni.54",NA,3
"y1.IP.56",21,3
"y0.IP.56",14,3
"y1.PC.56",10,3
"y0.PC.56",11,3
"eff.prob.56",0.737144395875781,3
"fut.prob.56",0.457375334614647,3
"eff.mix.prob.56",0.9,3
"box.skpt.56",NA,3
"box.enth.56",NA,3
"box.ni.56",NA,3
"y1.IP.58",21,3
"y0.IP.58",14,3
"y1.PC.58",11,3
"y0.PC.58",12,3
"eff.prob.58",0.738013077320596,3
"fut.prob.58",0.46079344197324,3
"eff.mix.prob.58",0.9,3
"box.skpt.58",NA,3
"box.enth.58",NA,3
"box.ni.58",NA,3
"y1.IP.60",21,3
"y0.IP.60",15,3
"y1.PC.60",11,3
"y0.PC.60",13,3
"eff.prob.60",0.737761298378132,3
"fut.prob.60",0.465005971311497,3
"eff.mix.prob.60",0.9,3
"box.skpt.60",NA,3
"box.enth.60",NA,3
"box.ni.60",NA,3
"y1.IP.62",21,3
"y0.IP.62",15,3
"y1.PC.62",11,3
"y0.PC.62",15,3
"eff.prob.62",0.774292595931927,3
"fut.prob.62",0.425502162910808,3
"eff.mix.prob.62",0.9,3
"box.skpt.62",NA,3
"box.enth.62",NA,3
"box.ni.62",NA,3
"y1.IP.64",21,3
"y0.IP.64",15,3
"y1.PC.64",11,3
"y0.PC.64",17,3
"eff.prob.64",0.806697926534976,3
"fut.prob.64",0.388929661060896,3
"eff.mix.prob.64",0.9,3
"box.skpt.64",NA,3
"box.enth.64",NA,3
"box.ni.64",NA,3
"y1.IP.66",22,3
"y0.IP.66",16,3
"y1.PC.66",11,3
"y0.PC.66",17,3
"eff.prob.66",0.80629732070265,3
"fut.prob.66",0.393258750560276,3
"eff.mix.prob.66",0.9,3
"box.skpt.66",NA,3
"box.enth.66",NA,3
"box.ni.66",NA,3
"y1.IP.68",22,3
"y0.IP.68",17,3
"y1.PC.68",11,3
"y0.PC.68",18,3
"eff.prob.68",0.80516696719421,3
"fut.prob.68",0.398602891551395,3
"eff.mix.prob.68",0.9,3
"box.skpt.68",NA,3
"box.enth.68",NA,3
"box.ni.68",NA,3
"y1.IP.70",22,3
"y0.IP.70",18,3
"y1.PC.70",12,3
"y0.PC.70",18,3
"eff.prob.70",0.769364845674444,3
"fut.prob.70",0.447364602543066,3
"eff.mix.prob.70",0.9,3
"box.skpt.70",NA,3
"box.enth.70",NA,3
"box.ni.70",NA,3
"y1.IP.72",23,3
"y0.IP.72",18,3
"y1.PC.72",12,3
"y0.PC.72",19,3
"eff.prob.72",0.802413141808278,3
"fut.prob.72",0.409570150037658,3
"eff.mix.prob.72",0.9,3
"box.skpt.72",NA,3
"box.enth.72",NA,3
"box.ni.72",NA,3
"y1.IP.74",24,3
"y0.IP.74",18,3
"y1.PC.74",13,3
"y0.PC.74",19,3
"eff.prob.74",0.800866196213643,3
"fut.prob.74",0.415078194226177,3
"eff.mix.prob.74",0.9,3
"box.skpt.74",NA,3
"box.enth.74",NA,3
"box.ni.74",NA,3
"y1.IP.76",24,3
"y0.IP.76",19,3
"y1.PC.76",13,3
"y0.PC.76",20,3
"eff.prob.76",0.799749681319332,3
"fut.prob.76",0.420437016218892,3
"eff.mix.prob.76",0.9,3
"box.skpt.76",NA,3
"box.enth.76",NA,3
"box.ni.76",NA,3
"y1.IP.78",25,3
"y0.IP.78",20,3
"y1.PC.78",13,3
"y0.PC.78",22,3
"eff.prob.78",0.829215426054518,3
"fut.prob.78",0.388776526270409,3
"eff.mix.prob.78",0.9,3
"box.skpt.78",NA,3
"box.enth.78",NA,3
"box.ni.78",NA,3
"y1.IP.80",25,3
"y0.IP.80",20,3
"y1.PC.80",13,3
"y0.PC.80",22,3
"eff.prob.80",0.829215426054518,3
"fut.prob.80",0.388776526270409,3
"eff.mix.prob.80",0.9,3
"box.skpt.80",NA,3
"box.enth.80",NA,3
"box.ni.80",NA,3
"y1.IP.82",25,3
"y0.IP.82",21,3
"y1.PC.82",14,3
"y0.PC.82",22,3
"eff.prob.82",0.796192601436646,3
"fut.prob.82",0.43647923279427,3
"eff.mix.prob.82",0.9,3
"box.skpt.82",NA,3
"box.enth.82",NA,3
"box.ni.82",NA,3
"y1.IP.84",26,3
"y0.IP.84",22,3
"y1.PC.84",16,3
"y0.PC.84",22,3
"eff.prob.84",0.759779894457526,3
"fut.prob.84",0.489860861209323,3
"eff.mix.prob.84",0.9,3
"box.skpt.84",NA,3
"box.enth.84",NA,3
"box.ni.84",NA,3
"y1.IP.86",26,3
"y0.IP.86",22,3
"y1.PC.86",16,3
"y0.PC.86",22,3
"eff.prob.86",0.759779894457526,3
"fut.prob.86",0.489860861209323,3
"eff.mix.prob.86",0.9,3
"box.skpt.86",NA,3
"box.enth.86",NA,3
"box.ni.86",NA,3
"y1.IP.88",27,3
"y0.IP.88",23,3
"y1.PC.88",16,3
"y0.PC.88",22,3
"eff.prob.88",0.760222513450345,3
"fut.prob.88",0.493092988054606,3
"eff.mix.prob.88",0.9,3
"box.skpt.88",NA,3
"box.enth.88",NA,3
